ARTNUM,ORIGINAL_ART_NO,MANUFACTURER,STOCK_QTY
tt0186,3006291-T,ZEBRA,27
tt0187,880134-038,ZEBRA,0
tt0191,76527,ZEBRA,0
tt0193,76534,ZEBRA,20
tt0194,05095BK04045,ZEBRA,108
tt0195,880010-031,ZEBRA,10
tt0196,03400BK08345,ZEBRA,12
tt0197,05555BK110D,ZEBRA,0
tt0198,04800BK08045,ZEBRA,276
tt0199,03200GS06407,ZEBRA,756
tt0200,800274-505,ZEBRA,276
tt0201,02300BK08945,ZEBRA,96
tt0202,05095GS08407,ZEBRA,624
tt0204,03200GS08407,ZEBRA,324
tt0205,880261-076D,ZEBRA,120
tt0207,880118-031,ZEBRA,0
tt0208,02100BK10245,ZEBRA,0
tt0210,02300GS03307,ZEBRA,384
tt0211,02300GS06407,ZEBRA,2472
tt0212,02300GS08407,ZEBRA,3324
tt0213,02300GS11007,ZEBRA,4944
tt0217,800640-605,ZEBRA,256
tt0218,76056,ZEBRA,0
tt0220,3007201-T,ZEBRA,1112
tt0224,3007209-T,ZEBRA,120
tt0225,03200BK10245,ZEBRA,12
tt0226,880010-050,ZEBRA,0
tt0230,880006-025,ZEBRA,0
tt0231,880269-025D,ZEBRA,264
tt0235,03200BK04045,ZEBRA,246
tt0236,800132-001,ZEBRA,0
tt0237,3007205-T,ZEBRA,32
tt0240,04800BK17445,ZEBRA,0
tt0241,880026-127,ZEBRA,0
tt0242,3007203-T,ZEBRA,372
tt0243,02300BK10245,ZEBRA,0
tt0244,3006039,ZEBRA,0
tt0246,76523,ZEBRA,4
tt0247,3007207,ZEBRA,24
tt0248,76524,ZEBRA,176
tt0249,3007208-T,ZEBRA,120
tt0250,05095BK06045,ZEBRA,276
tt0255,87985,ZEBRA,0
tt0256,3004486,ZEBRA,0
tt0257,3003073,ZEBRA,1136
tt0258,880249-031D,ZEBRA,36
tt0260,05095BK08345,ZEBRA,108
tt0263,3007202-T,ZEBRA,276
tt0264,800012-445,ZEBRA,37
tt0265,800012-601,ZEBRA,17
tt0266,03400BK13145,ZEBRA,144
tt0267,880022-038,ZEBRA,0
tt0268,3007206-T,ZEBRA,400
tt0274,880243-012D,ZEBRA,300
tt0276,3006131,ZEBRA,450
tt0279,105999-801,ZEBRA,0
tt0280,3003347,ZEBRA,200
tt0286,02300BK11090,ZEBRA,0
tt0292,76051,ZEBRA,0
tt0293,880261-050D,ZEBRA,204
tt0294,05319BK11045,ZEBRA,6
tt0296,05319BK10245,ZEBRA,0
tt0297,10005008,ZEBRA,0
tt0299,880350-152,ZEBRA,16
tt0304,880350-063,ZEBRA,0
tt0305,880350-101,ZEBRA,0
tt0308,3006129,ZEBRA,0
tt0311,880328-012,ZEBRA,0
tt0314,880378-044,ZEBRA,0
tt0315,3003070,ZEBRA,0
tt0316,02100BK04045,ZEBRA,0
tt0317,800274-105,ZEBRA,12
tt0318,3003353,ZEBRA,0
tt0320,3003060,ZEBRA,0
tt0321,03400BK06045,ZEBRA,84
tt0322,880134-050,ZEBRA,48
tt0324,880114-019,ZEBRA,0
tt0325,03200BK08945,ZEBRA,84
tt0329,76181,ZEBRA,0
tt0330,66131,ZEBRA,0
tt0335,3003355,ZEBRA,0
tt0336,76059,ZEBRA,0
tt0339,880283-050D,ZEBRA,0
tt0341,880018-127,ZEBRA,0
tt0344,05095BK08945,ZEBRA,12
tt0345,200957,ZEBRA,20
tt0346,74776,ZEBRA,0
tt0348,3006404-T,ZEBRA,0
tt0350,05095BK110D,ZEBRA,0
tt0351,03400BK17445,ZEBRA,0
tt0352,880243-025D,ZEBRA,0
tt0353,880746-101,ZEBRA,212
tt0354,3007204-T,ZEBRA,0
tt0357,3005093,ZEBRA,140
tt0359,10010065,ZEBRA,0
tt0361,3001699,ZEBRA,92
tt0362,66126,ZEBRA,0
tt0363,880023-063D,ZEBRA,168
tt0364,04800BK08945,ZEBRA,0
tt0366,02100BK15645,ZEBRA,0
tt0368,880134-127,ZEBRA,0
tt0369,10010064,ZEBRA,0
tt0370,880004-025,ZEBRA,0
tt0371,880020-050,ZEBRA,0
tt0372,05095BK15445,ZEBRA,18
tt0374,880350-025,ZEBRA,0
tt0376,3003632,ZEBRA,0
tt0377,3006777-T,ZEBRA,16
tt0378,3007419-T,ZEBRA,0
tt0385,76060,ZEBRA,208
tt0386,3006417,ZEBRA,0
tt0387,02100BK13145,ZEBRA,0
tt0388,03400BK10245,ZEBRA,0
tt0389,3006403-T,ZEBRA,72
tt0390,3002086,ZEBRA,0
tt0392,3007200-T,ZEBRA,348
tt0393,76642,ZEBRA,0
tt0394,04800BK11045,ZEBRA,540
tt0397,880005-019D,ZEBRA,0
tt0398,3005869,ZEBRA,102
tt0399,03200BK17445,ZEBRA,0
tt0403,3006308-T,ZEBRA,0
tt0404,3005676,ZEBRA,36
tt0409,66087,ZEBRA,0
tt0414,880386-076,ZEBRA,0
tt0415,880255-025D,ZEBRA,72
tt0416,3004861-T,ZEBRA,0
tt0417,03400BK08945,ZEBRA,0
tt0418,3006305,ZEBRA,0
tt0419,880344-025,ZEBRA,0
tt0420,3002654,ZEBRA,8
tt0422,03400BK04045,ZEBRA,0
tt0423,05100BK11045,ZEBRA,0
tt0424,3002908,ZEBRA,0
tt0426,880409-031DU,ZEBRA,72
tt0427,800012-901,ZEBRA,2
tt0428,76058,ZEBRA,0
tt0429,02100BK10645,ZEBRA,0
tt0430,3003075,ZEBRA,0
tt0432,02100BK22045,ZEBRA,0
tt0437,3006628,ZEBRA,60
tt0438,02300BK13145,ZEBRA,0
tt0440,3006493,ZEBRA,72
tt0441,880249-019D,ZEBRA,0
tt0442,800033-801,ZEBRA,65
tt0443,880368-019,ZEBRA,0
tt0445,3006307-T,ZEBRA,0
tt0446,3003071,ZEBRA,144
tt0449,3006296,ZEBRA,0
tt0450,880372-025,ZEBRA,0
tt0452,880026-038,ZEBRA,0
tt0453,3004416,ZEBRA,0
tt0454,880006-063,ZEBRA,0
tt0458,05319BL11045,ZEBRA,0
tt0459,03200BK15645,ZEBRA,186
tt0461,3002087,ZEBRA,234
tt0462,880332-019,ZEBRA,0
tt0463,800012-480,ZEBRA,0
tt0464,05319GD11030,ZEBRA,0
tt0465,3003349,ZEBRA,0
tt0473,3006293-T,ZEBRA,0
tt0474,880358-101,ZEBRA,0
tt0481,3007158-T,ZEBRA,0
tt0484,87604,ZEBRA,288
tt0488,800012-942,ZEBRA,0
tt0489,76015,ZEBRA,0
tt0493,05100BK08945,ZEBRA,0
tt0502,3007453,ZEBRA,0
tt0503,880026-203,ZEBRA,0
tt0504,880374-019,ZEBRA,0
tt0505,880374-038,ZEBRA,0
tt0506,880380-076,ZEBRA,0
tt0548,3006255,ZEBRA,0
tt0550,880332-025,ZEBRA,0
tt0570,3004410,ZEBRA,0
tt0636,T13468ZA,ARMOR,0
tt0650,T14128ZA,ARMOR,0
tt0767,T21251ZA,ARMOR,100
tt0816,T23256ZA,ARMOR,0
tt0843,T25911ZA,ARMOR,0
tt0850,T26344ZA,ARMOR,20
tt0851,T26364ZA,ARMOR,0
tt0937,T47318ZA,ARMOR,0
tt0965,01942-058Z,ZEBRA,0
tt0966,10004425,ZEBRA,0
tt0972,3006319,ZEBRA,72
tt0979,880386-101,ZEBRA,0
tt0999,3006321,ZEBRA,396
tt1000,05095BK11030,ZEBRA,168
tt1002,3006322,ZEBRA,708
tt1003,3007253-T,ZEBRA,112
tt1006,3004645,ZEBRA,76
tt1008,880368-025,ZEBRA,0
tt1009,76013,ZEBRA,0
tt1010,02300BK22045,ZEBRA,144
tt1011,3002173,ZEBRA,0
tt1019,03200BK08330,ZEBRA,60
tt1020,74917,ZEBRA,0
tt1031,3006318,ZEBRA,1152
tt1033,3006324,ZEBRA,0
tt1034,3006326,ZEBRA,184
tt1035,02300BK06030,ZEBRA,180
tt1036,02300BK08330,ZEBRA,156
tt1037,02300BK11030,ZEBRA,936
tt1038,03200BK06030,ZEBRA,42
tt1040,03200BK11030,ZEBRA,306
tt1041,05095BK06030,ZEBRA,114
tt1042,05095BK08330,ZEBRA,18
tt1045,3009050,ZEBRA,0
tt1050,880336-012,ZEBRA,0
tt1059,87443,ZEBRA,12
tt1060,3002866,ZEBRA,0
tt1063,66090,ZEBRA,0
tt1101,C33S045419,EPSON,106
tt1102,C33S045417,EPSON,968
tt1103,C33S045418,EPSON,366
tt1104,C33S045390,EPSON,28
tt1105,C33S045389,EPSON,89
tt1109,02100BK17445,ZEBRA,0
tt1112,66088,ZEBRA,0
tt1117,3005091,ZEBRA,0
tt1132,880380-025,ZEBRA,0
tt1146,3006419-T,ZEBRA,496
tt1154,3006323,ZEBRA,40
tt1174,3006325,ZEBRA,0
tt1175,T47465ZA,ARMOR,0
tt1178,880191-101D,ZEBRA,132
tt1179,05100BK04045,ZEBRA,0
tt1193,880239-076D,ZEBRA,24
tt1197,3003360,ZEBRA,0
tt1239,76186,ZEBRA,0
tt1242,800132-201,ZEBRA,72
tt1243,3008835,ZEBRA,0
tt1251,01942-080Z,ZEBRA,372
tt1256,76018,ZEBRA,4
tt1266,880026-082,ZEBRA,0
tt1277,66125,ZEBRA,0
tt1280,05319RD11045,ZEBRA,0
tt1281,10015355K,ZEBRA,189
tt1285,3007589-T,ZEBRA,100
tt1289,05095BK13145,ZEBRA,0
tt1329,03200BK13145,ZEBRA,0
tt1331,800085-914,ZEBRA,10
tt1332,800085-918,ZEBRA,0
tt1362,800033-301,ZEBRA,17
tt1365,T51662,ARMOR,0
tt1368,880191-076D,ZEBRA,276
tt1374,800012-543,ZEBRA,0
tt1382,3007804,ZEBRA,0
tt1384,880277-076D,ZEBRA,0
tt1389,10015357K,ZEBRA,0
tt1392,T53269ZA,ARMOR,0
tt1399,880181-031D,ZEBRA,312
tt1403,10018856,ZEBRA,0
tt1404,10018857,ZEBRA,0
tt1405,10019015,ZEBRA,0
tt1411,01941-210Z,ZEBRA,0
tt1418,03200BK22045,ZEBRA,0
tt1422,05095BK17445,ZEBRA,0
tt1432,3003739,ZEBRA,0
tt1436,3008731-T,ZEBRA,880
tt1469,3004840-T,ZEBRA,160
tt1471,3007623,ZEBRA,12
tt1474,C33S045531,EPSON,310
tt1475,C33S045534,EPSON,239
tt1478,74941,ZEBRA,60
tt1480,880026-031,ZEBRA,0
tt1481,04800BK13145,ZEBRA,0
tt1484,04800BK04045,ZEBRA,36
tt1487,C33S045533,EPSON,557
tt1495,C33S045532,EPSON,817
tt1507,3007189-T,ZEBRA,0
tt1518,02300GT11030,ZEBRA,396
tt1640,1-970649-27-0,HONEYWELL,0
tt1649,03400BK22045,ZEBRA,0
tt1654,880419-038DU,ZEBRA,0
tt1655,3008727-T,ZEBRA,0
tt1657,3008139-T,ZEBRA,0
tt1658,880411-031DU,ZEBRA,0
tt1664,T40808ZA,ARMOR,0
tt1704,C33S045535,EPSON,54
tt1713,T42371ZA,ARMOR,0
tt1717,55057-00328,HEIPA,2900
tt1720,3010520,ZEBRA,0
tt1722,3007766-T,ZEBRA,0
tt1724,3010522,ZEBRA,0
tt1738,3010586-T,ZEBRA,0
tt1758,3004723,ZEBRA,0
tt1781,3008871-T,ZEBRA,0
tt1811,01942-060Z,ZEBRA,0
tt1814,880171-019D,ZEBRA,0
tt1816,3007394-1T,ZEBRA,0
tt1824,3004634,ZEBRA,0
tt1834,880019-088D,ZEBRA,0
tt1845,3008872-T,ZEBRA,0
tt1849,880003-012D,ZEBRA,0
tt1851,3006097,ZEBRA,0
tt1857,10003853,ZEBRA,0
tt1858,3010065-T,ZEBRA,0
tt1872,880018-019,ZEBRA,0
tt1881,04800BK22045,ZEBRA,0
tt1887,3008135,ZEBRA,0
tt1891,3005381,ZEBRA,0
tt1897,3008181-T,ZEBRA,0
tt1915,880890-076U,ZEBRA,0
tt1920,3003970,ZEBRA,0
tt1935,C33S045724,EPSON,225
tt1936,C33S045722,EPSON,2
tt1937,C33S045723,EPSON,178
tt1938,C33S045726,EPSON,17
tt1939,C33S045725,EPSON,40
tt1972,3010366-1T,ZEBRA,0
tt1977,3007350-T,ZEBRA,0
tt1985,880020-038,ZEBRA,0
tt2048,880175-031D,ZEBRA,888
tt2050,880169-012D,ZEBRA,0
tt2113,880378-031,ZEBRA,0
tt2114,3011363-T,ZEBRA,0
tt2122,3007301-T,ZEBRA,0
tt2127,3006690,ZEBRA,0
tt2138,880171-031D,ZEBRA,0
tt2149,86986,ZEBRA,0
tt2174,3007155,ZEBRA,0
tt2190,3007519-T,ZEBRA,0
tt2191,01600BK11045,ZEBRA,0
tt2206,3011781,ZEBRA,0
tt2218,880191-177D,ZEBRA,0
tt2221,880328-152,ZEBRA,0
tt2247,3005737-T,ZEBRA,0
tt2264,3011700,ZEBRA,0
tt2270,3011715,ZEBRA,0
tt2272,3011718,ZEBRA,0
tt2274,T19559ZA,ARMOR,0
tt2285,880677-044DU,ZEBRA,0
tt2287,3011701,ZEBRA,0
tt2308,3004387PI,ZEBRA,0
tt2310,880005-031D,ZEBRA,0
tt2322,3007899-T,ZEBRA,0
tt2323,880009-038D,ZEBRA,0
tt2326,3008317-T,ZEBRA,0
tt2336,C33S045727,EPSON,58
tt2346,3011702,ZEBRA,0
tt2351,3011714,ZEBRA,88
tt2366,74777,ZEBRA,0
tt2375,3011713,ZEBRA,16
tt2387,03200GT11030,ZEBRA,0
tt2395,74912,ZEBRA,0
tt2411,3011711,ZEBRA,0
tt2417,3011703,ZEBRA,0
tt2421,3008870-T,ZEBRA,160
tt2428,3012681-T,ZEBRA,0
tt2432,880181-038D,ZEBRA,120
tt2455,3012789-T,ZEBRA,0
tt2469,3003623,ZEBRA,0
tt2473,3004954,ZEBRA,0
tt2474,P159025-001,TSC,0
tt2475,"TIJ 85-90",NAKAGAWA,0
tt2493,3009051,ZEBRA,0
tt2507,3012948-T,ZEBRA,0
tt2508,880431-025DU,ZEBRA,0
tt2511,880018-152,ZEBRA,24
tt2512,3008003-T,ZEBRA,0
tt2516,3007070,ZEBRA,0
tt2540,01600BK15645,ZEBRA,0
tt2541,02300BK15690,ZEBRA,0
tt2548,3005778-T,ZEBRA,0
tt2554,87111,ZEBRA,0
tt2555,3003253,ZEBRA,0
tt2556,880243-019D,ZEBRA,0
tt2565,3005536,ZEBRA,0
tt2574,800085-913,ZEBRA,0
tt2586,880261-152D,ZEBRA,0
tt2588,3008632,ZEBRA,0
tt2589,05095BK22045,ZEBRA,0
tt2601,3008910-T,ZEBRA,0
tt2605,3007533-1T,ZEBRA,0
tt2616,3009731-T,ZEBRA,0
tt2617,76349,ZEBRA,0
tt2626,3012884-T,ZEBRA,108
tt2627,880019-025D,ZEBRA,0
tt2629,3012913-T,ZEBRA,5056
tt2632,3011017,ZEBRA,0
tt2633,3004428,ZEBRA,0
tt2634,3012973,ZEBRA,100
tt2640,3013497-T,ZEBRA,0
tt2642,3011558,ZEBRA,0
tt2645,3010175,ZEBRA,0
tt2647,3011399,ZEBRA,0
tt2655,3001224,ZEBRA,0
tt2658,3011094-T,ZEBRA,0
tt2659,3011159,ZEBRA,12
tt2672,3012911-T,ZEBRA,752
tt2674,880247-031D,ZEBRA,12
tt2678,3012950,ZEBRA,0
tt2679,3012403,ZEBRA,0
tt2681,3012672,ZEBRA,0
tt2682,880023-019D,ZEBRA,0
tt2684,OZ293851CT,ESEN,0
tt2685,OZ293876CT,ESEN,25
tt2686,OZ293876127,ESEN,0
tt2687,OZ2938102CT,ESEN,39
tt2688,OZ2938102152,ESEN,3
tt2689,OZ293810276,ESEN,0
tt2696,880599-101DU,ZEBRA,0
tt2697,3007765-T,ZEBRA,0
tt2699,3010662,ZEBRA,0
tt2706,880179-031D,ZEBRA,0
tt2707,3012964,ZEBRA,92
tt2711,3009192-T,ZEBRA,0
tt2713,T54068ZA,ARMOR,0
tt2715,3010685,ZEBRA,0
tt2716,3011028-T,ZEBRA,0
tt2722,3012912-T,ZEBRA,1200
tt2724,3003728,ZEBRA,0
tt2725,3004817,ZEBRA,0
tt2734,3012362-T,ZEBRA,0
tt2736,3010597,ZEBRA,20
tt2737,3012558-T,ZEBRA,0
tt2738,3006928-T,ZEBRA,0
tt2739,3012759-T,ZEBRA,0
tt2745,880191-063D,ZEBRA,0
tt2746,3005171-T,ZEBRA,0
tt2755,880015-038D,ZEBRA,0
tt2756,3006622,ZEBRA,0
tt2773,800300-306,ZEBRA,0
tt2774,800300-307,ZEBRA,0
tt2775,800300-302,ZEBRA,0
tt2776,800300-304,ZEBRA,0
tt2786,3011448-T,ZEBRA,0
tt2793,T63445IO,ARMOR,0
tt2794,T63478IO,ARMOR,0
tt2795,T52460IO,ARMOR,0
tt2796,T63364IO,ARMOR,0
tt2797,T53483IO,ARMOR,0
tt2798,T52327IO,ARMOR,0
tt2800,T52386IO,ARMOR,0
tt2801,T57708IO,ARMOR,0
tt2803,T52665IO,ARMOR,0
tt2804,T64195IO,ARMOR,0
tt2805,T55127IO,ARMOR,0
tt2806,T63381IO,ARMOR,0
tt2807,T47653IO,ARMOR,0
tt2808,T58353IO,ARMOR,0
tt2809,T63362IO,ARMOR,0
tt2812,T63221IO,ARMOR,0
tt2814,T63223IO,ARMOR,0
tt2830,T63246IO,ARMOR,0
tt2831,T63247IO,ARMOR,0
tt2832,T63248IO,ARMOR,0
tt2833,T63249IO,ARMOR,0
tt2834,T63252IO,ARMOR,0
tt2839,T63259IO,ARMOR,0
tt2840,T63260IO,ARMOR,0
tt2841,T63261IO,ARMOR,10
tt2842,T63262IO,ARMOR,0
tt2843,T63263IO,ARMOR,30
tt2844,T63267IO,ARMOR,0
tt2845,T63268IO,ARMOR,0
tt2849,T63273IO,ARMOR,0
tt2850,T63274IO,ARMOR,0
tt2853,T63279IO,ARMOR,0
tt2854,T63280IO,ARMOR,0
tt2855,T63282IO,ARMOR,0
tt2858,T63290IO,ARMOR,0
tt2860,T63294IO,ARMOR,0
tt2861,T14694IO,ARMOR,0
tt2862,T14814IO,ARMOR,0
tt2865,T15130IO,ARMOR,0
tt2866,T15135IO,ARMOR,0
tt2867,T63300IO,ARMOR,0
tt2868,T15709IO,ARMOR,0
tt2869,T63301IO,ARMOR,0
tt2870,T15729IO,ARMOR,0
tt2871,T63302IO,ARMOR,0
tt2873,T16008IO,ARMOR,0
tt2874,T16623IO,ARMOR,0
tt2876,T65419IO,ARMOR,0
tt2878,T63312IO,ARMOR,0
tt2890,T64183IO,ARMOR,0
tt2891,T64184IO,ARMOR,0
tt2892,T64159IO,ARMOR,0
tt2893,T64211IO,ARMOR,0
tt2894,T64212IO,ARMOR,40
tt2895,T64157IO,ARMOR,0
tt2896,T64208IO,ARMOR,0
tt2898,T64206IO,ARMOR,0
tt2899,T64144IO,ARMOR,0
tt2900,T64197IO,ARMOR,0
tt2901,T64147IO,ARMOR,0
tt2902,T64148IO,ARMOR,0
tt2903,T64199IO,ARMOR,0
tt2904,T64168IO,ARMOR,0
tt2905,T64219IO,ARMOR,0
tt2906,T64220IO,ARMOR,0
tt2907,T64170IO,ARMOR,0
tt2908,T64221IO,ARMOR,0
tt2909,T64213IO,ARMOR,0
tt2910,T64214IO,ARMOR,0
tt2911,T64215IO,ARMOR,0
tt2912,T21251IO,ARMOR,0
tt2914,T64222IO,ARMOR,0
tt2915,T64223IO,ARMOR,0
tt2916,T64224IO,ARMOR,0
tt2917,T64171IO,ARMOR,0
tt2918,T64172IO,ARMOR,0
tt2919,T63321IO,ARMOR,0
tt2920,T63322IO,ARMOR,0
tt2923,T21891IO,ARMOR,0
tt2924,T21893IO,ARMOR,0
tt2925,T21904IO,ARMOR,0
tt2928,T22105IO,ARMOR,0
tt2929,T22150IO,ARMOR,0
tt2935,T22582IO,ARMOR,0
tt2939,T64191IO,ARMOR,0
tt2940,T22385IO,ARMOR,0
tt2942,T23201IO,ARMOR,0
tt2943,T65434IO,ARMOR,0
tt2944,T23255IO,ARMOR,0
tt2945,T22427IO,ARMOR,60
tt2946,T24022IO,ARMOR,0
tt2952,T24286IO,ARMOR,0
tt2954,T25072IO,ARMOR,0
tt2958,T25811IO,ARMOR,0
tt2962,T25911IO,ARMOR,0
tt2963,T26186IO,ARMOR,0
tt2964,T26322IO,ARMOR,0
tt2965,T26343IO,ARMOR,0
tt2966,T26344IO,ARMOR,0
tt2967,T26364IO,ARMOR,0
tt2968,T26405IO,ARMOR,0
tt2969,T26227IO,ARMOR,0
tt2970,T26228IO,ARMOR,0
tt2971,T63338IO,ARMOR,0
tt2972,T26683IO,ARMOR,0
tt2973,T63341IO,ARMOR,0
tt2974,T65505IO,ARMOR,0
tt2975,T42392IO,ARMOR,50
tt2976,T42393IO,ARMOR,0
tt2977,T42394IO,ARMOR,0
tt2978,T42483IO,ARMOR,0
tt2979,T63348IO,ARMOR,0
tt2980,T63350IO,ARMOR,0
tt2981,T63351IO,ARMOR,0
tt2982,T63352IO,ARMOR,0
tt2984,T42497IO,ARMOR,0
tt2985,T42501IO,ARMOR,0
tt2986,T42502IO,ARMOR,380
tt2987,T42506IO,ARMOR,0
tt2988,T42507IO,ARMOR,0
tt2989,T42508IO,ARMOR,0
tt2990,T42509IO,ARMOR,0
tt2991,T42511IO,ARMOR,0
tt2992,T42512IO,ARMOR,0
tt2993,T42833IO,ARMOR,0
tt2994,T42516IO,ARMOR,0
tt2995,T42517IO,ARMOR,0
tt2996,T42519IO,ARMOR,0
tt2997,T42520IO,ARMOR,0
tt2998,T42521IO,ARMOR,0
tt2999,T42522IO,ARMOR,0
tt3000,T42524IO,ARMOR,0
tt3001,T63354IO,ARMOR,0
tt3002,T63358IO,ARMOR,0
tt3003,T42725IO,ARMOR,0
tt3004,T63383IO,ARMOR,0
tt3005,T43172IO,ARMOR,0
tt3006,T43343IO,ARMOR,0
tt3007,T43524IO,ARMOR,0
tt3008,T43716IO,ARMOR,0
tt3009,T63407IO,ARMOR,0
tt3010,T47318IO,ARMOR,275
tt3011,T24939IO,ARMOR,100
tt3012,T47328IO,ARMOR,0
tt3013,T47329IO,ARMOR,0
tt3014,T47331IO,ARMOR,200
tt3015,T47333IO,ARMOR,0
tt3016,T47334IO,ARMOR,0
tt3017,T47335IO,ARMOR,0
tt3018,T47337IO,ARMOR,0
tt3019,T47652IO,ARMOR,0
tt3020,T47661IO,ARMOR,0
tt3022,T48626IO,ARMOR,0
tt3023,T63441IO,ARMOR,0
tt3024,T64294IO,ARMOR,0
tt3025,T64369IO,ARMOR,0
tt3026,T64364IO,ARMOR,0
tt3027,T64372IO,ARMOR,0
tt3028,T43684IO,ARMOR,0
tt3029,T46980IO,ARMOR,0
tt3030,T63440IO,ARMOR,0
tt3031,T63373IO,ARMOR,0
tt3032,T63397IO,ARMOR,0
tt3033,T63395IO,ARMOR,0
tt3034,T63349IO,ARMOR,0
tt3035,T16843IO,ARMOR,0
tt3037,T63363IO,ARMOR,0
tt3038,T42867IO,ARMOR,0
tt3039,T42529IO,ARMOR,0
tt3040,T44946IO,ARMOR,0
tt3041,T47721IO,ARMOR,0
tt3042,T64210IO,ARMOR,0
tt3043,T65425IO,ARMOR,0
tt3044,T44970IO,ARMOR,0
tt3046,T42504IO,ARMOR,120
tt3047,T52384IO,ARMOR,0
tt3048,T49378IO,ARMOR,0
tt3049,T47698IO,ARMOR,0
tt3050,T16842IO,ARMOR,0
tt3052,T43960IO,ARMOR,0
tt3053,T64351IO,ARMOR,0
tt3055,T64209IO,ARMOR,0
tt3056,T64146IO,ARMOR,0
tt3057,T47664IO,ARMOR,0
tt3058,T42523IO,ARMOR,0
tt3060,T64357IO,ARMOR,0
tt3061,T64368IO,ARMOR,0
tt3063,T63253IO,ARMOR,0
tt3064,T63251IO,ARMOR,0
tt3065,T42514IO,ARMOR,0
tt3066,T43607IO,ARMOR,0
tt3067,T63266IO,ARMOR,0
tt3068,T20871IO,ARMOR,0
tt3069,T64347IO,ARMOR,0
tt3070,T26725IO,ARMOR,0
tt3071,T64383IO,ARMOR,0
tt3072,T43534IO,ARMOR,0
tt3073,T47465IO,ARMOR,0
tt3076,T59511IO,ARMOR,0
tt3078,T47516IO,ARMOR,0
tt3080,T64163IO,ARMOR,0
tt3086,T15707IO,ARMOR,0
tt3087,T42526IO,ARMOR,0
tt3088,T63313IO,ARMOR,0
tt3089,T64145IO,ARMOR,0
tt3090,T12848IO,ARMOR,0
tt3091,T52383IO,ARMOR,0
tt3093,T43491IO,ARMOR,0
tt3094,T63264IO,ARMOR,240
tt3095,T64156IO,ARMOR,0
tt3096,T63379IO,ARMOR,0
tt3097,T47037IO,ARMOR,0
tt3100,T64371IO,ARMOR,0
tt3103,T47654IO,ARMOR,0
tt3104,T13564IO,ARMOR,0
tt3105,T41045IO,ARMOR,0
tt3106,T42518IO,ARMOR,0
tt3107,T51868IO,ARMOR,0
tt3108,T43798IO,ARMOR,0
tt3110,T53269IO,ARMOR,0
tt3111,T48138IO,ARMOR,0
tt3112,T42878IO,ARMOR,0
tt3113,T63270IO,ARMOR,0
tt3115,T16014IO,ARMOR,0
tt3116,T52385IO,ARMOR,0
tt3117,T23073IO,ARMOR,0
tt3118,T12846IO,ARMOR,0
tt3119,T64204IO,ARMOR,0
tt3120,T43354IO,ARMOR,0
tt3121,T64380IO,ARMOR,0
tt3122,T63453IO,ARMOR,0
tt3123,T43991IO,ARMOR,0
tt3124,T64162IO,ARMOR,0
tt3125,T65393IO,ARMOR,0
tt3128,T64370IO,ARMOR,0
tt3129,T43078IO,ARMOR,0
tt3130,T63409IO,ARMOR,0
tt3131,T63458IO,ARMOR,0
tt3133,T64139IO,ARMOR,0
tt3134,T42371IO,ARMOR,0
tt3135,T16192IO,ARMOR,0
tt3137,T64155IO,ARMOR,0
tt3138,T64164IO,ARMOR,0
tt3139,T64141IO,ARMOR,0
tt3140,T48247IO,ARMOR,0
tt3141,T64165IO,ARMOR,0
tt3142,T64245IO,ARMOR,0
tt3144,T14984IO,ARMOR,0
tt3145,T53772IO,ARMOR,0
tt3146,T52882IO,ARMOR,0
tt3147,T53461IO,ARMOR,0
tt3148,T63480IO,ARMOR,0
tt3149,T63325IO,ARMOR,0
tt3150,T64218IO,ARMOR,0
tt3151,T63368IO,ARMOR,0
tt3152,T53531IO,ARMOR,0
tt3153,T48598IO,ARMOR,0
tt3154,T64388IO,ARMOR,0
tt3155,T48262IO,ARMOR,0
tt3156,T14985IO,ARMOR,0
tt3157,T63391IO,ARMOR,0
tt3158,T43267IO,ARMOR,0
tt3160,T23147IO,ARMOR,0
tt3161,T64376IO,ARMOR,0
tt3162,T63454IO,ARMOR,0
tt3163,T53319IO,ARMOR,0
tt3165,T64198IO,ARMOR,10
tt3166,T64158IO,ARMOR,10
tt3167,T63444IO,ARMOR,0
tt3168,T64196IO,ARMOR,0
tt3170,T48984IO,ARMOR,0
tt3171,T47671IO,ARMOR,0
tt3172,T17048IO,ARMOR,0
tt3173,T41767IO,ARMOR,0
tt3175,T64363IO,ARMOR,0
tt3176,T64365IO,ARMOR,0
tt3178,T53513IO,ARMOR,0
tt3180,T43085IO,ARMOR,0
tt3182,T55583IO,ARMOR,0
tt3183,T58210IO,ARMOR,0
tt3184,T55594IO,ARMOR,0
tt3188,T64173IO,ARMOR,0
tt3191,T47397IO,ARMOR,0
tt3194,T65427IO,ARMOR,0
tt3195,T64333IO,ARMOR,0
tt3196,T63265IO,ARMOR,0
tt3200,T24466IO,ARMOR,0
tt3201,T14981IO,ARMOR,0
tt3202,T63388IO,ARMOR,0
tt3203,T56269IO,ARMOR,0
tt3204,T44294IO,ARMOR,0
tt3205,T14983IO,ARMOR,0
tt3206,T63448IO,ARMOR,0
tt3208,T64194IO,ARMOR,0
tt3210,T63309IO,ARMOR,0
tt3211,T44315IO,ARMOR,0
tt3212,T47665IO,ARMOR,0
tt3214,T65438IO,ARMOR,0
tt3215,T58066IO,ARMOR,0
